State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2012,14,60.0,0.0,15.6589741,79.47164373,0.003033576695,313.7933334,5.0,2012-04-03
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2013,20,22.0,0.0,15.6589741,79.47164373,0.04070217453,317.0933334,,2013-05-17
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2014,5,50.0,0.0,15.6589741,79.47164373,0.05612538856,300.536,7.0,2014-01-30
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2015,8,22.0,0.0,15.6589741,79.47164373,0.001088607416,309.5366666,,2015-02-18
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2016,24,14.0,0.0,15.6589741,79.47164373,0.02424316593,312.02,,2016-06-16
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2018,22,30.0,1.0,15.6589741,79.47164373,0.09974351478,311.824,,2018-06-02
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2018,35,35.0,0.0,15.6589741,79.47164373,0.04604273553,310.05,,2018-08-28
Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,2022,19,29.0,0.0,15.6589741,79.47164373,0.9649838386,308.2466666,6.0,2022-05-15
Andhra Pradesh,Prakasam,Chikungunya,2013,11,27.0,0.0,15.6589741,79.47164373,0.01582499826,311.6,7.0,2013-03-11
Andhra Pradesh,Prakasam,Dengue,2012,16,35.0,0.0,15.6589741,79.47164373,0.01306718896,317.87333340000004,5.0,2012-04-19
Andhra Pradesh,Prakasam,Dengue,2016,38,50.0,0.0,15.6589741,79.47164373,0.4254672712,302.76,5.0,2016-09-23
Andhra Pradesh,Prakasam,Dengue,2017,19,28.0,0.0,15.6589741,79.47164373,0.06040740703,315.196,5.0,2017-05-13
Andhra Pradesh,Prakasam,Malaria,2009,25,39.0,1.0,15.6589741,79.47164373,0.06323146104,313.26,5.0,2009-06-15
Andhra Pradesh,Ranga Reddy,Acute Diarrhoeal Disease,2013,37,80.0,0.0,13.1006135,79.1260283,0.6728311561,302.2,4.0,2013-09-11
Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,2013,33,16.0,0.0,18.32002205,83.9160772,0.5241072051,301.72,17.0,2013-08-16
Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,2016,28,12.0,2.0,18.32002205,83.9160772,0.4240231185,303.86,18.0,2016-07-16
Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,2017,24,16.0,0.0,18.32002205,83.9160772,0.8792437884,300.82,,2017-06-18
Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,2018,45,36.0,0.0,18.32002205,83.9160772,0.03246801788,302.2833334,13.0,2018-11-05
Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,2018,48,39.0,0.0,18.32002205,83.9160772,0.000117000311,301.392,9.0,2018-12-01
Andhra Pradesh,Srikakulam,Dengue,2016,29,22.0,0.0,18.32002205,83.9160772,0.3929427031,303.38,10.0,2016-07-21
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2009,34,26.0,0.0,17.7222517,83.32670984,0.337273926,301.7466666,,2009-08-21
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2010,11,36.0,0.0,17.7222517,83.32670984,0.0389688862,305.515,7.0,2010-03-15
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2010,40,27.0,0.0,17.7222517,83.32670984,0.7003195887,302.19,,2010-10-07
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2010,42,56.0,0.0,17.7222517,83.32670984,0.9560793176,300.67,13.0,2010-10-21
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2010,44,20.0,0.0,17.7222517,83.32670984,2.694219773,299.53000000000003,11.0,2010-11-02
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2011,36,15.0,0.0,17.7222517,83.32670984,0.6172075623,,,2011-09-06
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2012,23,55.0,1.0,17.7222517,83.32670984,0.01893911243,311.15000000000003,6.0,2012-06-06
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2012,37,11.0,0.0,17.7222517,83.32670984,0.426829247,,10.0,2012-09-15
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2012,45,55.0,0.0,17.7222517,83.32670984,1.458831392,305.36,13.0,2012-11-05
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2012,46,54.0,0.0,17.7222517,83.32670984,0.05508633867,302.0566666,17.0,2012-11-13
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2012,48,24.0,0.0,17.7222517,83.32670984,0.26920260549999997,300.72333330000004,15.0,2012-11-26
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2012,49,36.0,0.0,17.7222517,83.32670984,0.0004330389402,301.572,13.0,2012-12-03
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2013,23,15.0,0.0,17.7222517,83.32670984,0.03342050246,309.4066666,9.0,2013-06-04
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2013,43,11.0,0.0,17.7222517,83.32670984,2.539467278,,15.0,2013-10-26
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2013,46,30.0,0.0,17.7222517,83.32670984,0.0005585707952,302.2633334,,2013-11-16
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2014,15,14.0,2.0,17.7222517,83.32670984,0.003455332578,309.0733334,10.0,2014-04-09
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2015,24,15.0,0.0,17.7222517,83.32670984,1.090899644,306.66,5.0,2015-06-08
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2015,38,52.0,0.0,17.7222517,83.32670984,2.692314466,,9.0,2015-09-18
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2015,43,15.0,0.0,17.7222517,83.32670984,0.09566008838,303.516,18.0,2015-10-21
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2016,1,20.0,0.0,17.7222517,83.32670984,0.00468783893,301.88,11.0,2016-01-06
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2016,21,15.0,0.0,17.7222517,83.32670984,1.904415471,307.67,,2016-05-23
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2016,25,41.0,0.0,17.7222517,83.32670984,0.3516362116,304.53000000000003,15.0,2016-06-21
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2019,5,23.0,0.0,17.7222517,83.32670984,0.01016701059,301.456,11.0,2019-01-31
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2019,9,133.0,0.0,17.7222517,83.32670984,0.001563707088,308.7966666,9.0,2019-02-27
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2019,20,16.0,0.0,17.7222517,83.32670984,0.02533374769,308.59200000000004,9.0,2019-05-19
Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,2020,5,13.0,0.0,17.7222517,83.32670984,0.1064647785,302.745,,2020-02-02
Andhra Pradesh,Visakhapatnam,Chikungunya,2011,50,12.0,0.0,17.7222517,83.32670984,0.005255753106,302.38,9.0,2011-12-14
Andhra Pradesh,Visakhapatnam,Chikungunya,2013,44,10.0,0.0,17.7222517,83.32670984,2.584537429,,15.0,2013-10-28
Andhra Pradesh,Visakhapatnam,Chikungunya,2014,34,23.0,0.0,17.7222517,83.32670984,0.2358781122,305.2466666,17.0,2014-08-19
Andhra Pradesh,Visakhapatnam,Dengue,2019,23,14.0,0.0,17.7222517,83.32670984,0.005092893307,308.33,9.0,2019-06-03
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2010,31,25.0,0.0,18.1120819,83.40521962,0.8399196414,303.04,5.0,2010-08-02
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2010,36,27.0,0.0,18.1120819,83.40521962,0.4870898599,301.32,12.0,2010-09-12
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2010,37,11.0,0.0,18.1120819,83.40521962,0.3795348406,296.62,,2010-09-14
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2010,44,54.0,0.0,18.1120819,83.40521962,2.384673955,300.33,11.0,2010-11-06
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2011,16,22.0,0.0,18.1120819,83.40521962,0.2910443642,310.5,11.0,2011-04-24
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2012,49,130.0,0.0,18.1120819,83.40521962,6.98e-05,299.8066666,13.0,2012-12-07
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2012,50,89.0,0.0,18.1120819,83.40521962,0.0005868506973,303.415,,2012-12-10
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2013,39,17.0,0.0,18.1120819,83.40521962,0.6275069675,304.19,23.0,2013-09-25
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2013,44,41.0,0.0,18.1120819,83.40521962,0.26087559,300.844,19.0,2013-11-02
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2013,45,14.0,0.0,18.1120819,83.40521962,0.004332922697,302.6366666,,2013-11-09
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2015,31,26.0,0.0,18.1120819,83.40521962,0.1762899299,,5.0,2015-07-30
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2015,39,54.0,0.0,18.1120819,83.40521962,0.6906381139,305.40000000000003,20.0,2015-09-25
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2016,25,37.0,0.0,18.1120819,83.40521962,0.3930712575,302.92,15.0,2016-06-22
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2016,26,13.0,0.0,18.1120819,83.40521962,2.201965047,,,2016-07-03
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2016,27,11.0,0.0,18.1120819,83.40521962,0.211354935,305.24,9.0,2016-07-09
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2016,33,14.0,0.0,18.1120819,83.40521962,0.2870516494,302.38,16.0,2016-08-21
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2016,36,37.0,0.0,18.1120819,83.40521962,0.6099486256,,16.0,2016-09-06
Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,2019,26,14.0,0.0,18.1120819,83.40521962,0.1162495604,306.14,14.0,2019-06-30
Andhra Pradesh,West Godavari,Acute Diarrhoeal Disease,2012,51,45.0,0.0,16.63713765,81.58909666,0.001204859045,301.31333340000003,,2012-12-17
Andhra Pradesh,West Godavari,Acute Diarrhoeal Disease,2013,8,24.0,0.0,16.63713765,81.58909666,0.1170010357,302.045,19.0,2013-02-22
Andhra Pradesh,West Godavari,Acute Diarrhoeal Disease,2013,10,18.0,0.0,16.63713765,81.58909666,0.002922846405,303.4533334,20.0,2013-03-10
Andhra Pradesh,West Godavari,Acute Diarrhoeal Disease,2013,46,15.0,0.0,16.63713765,81.58909666,0.02712982454,300.888,14.0,2013-11-11
Andhra Pradesh,West Godavari,Acute Diarrhoeal Disease,2015,38,11.0,0.0,16.63713765,81.58909666,1.335196725,303.66,8.0,2015-09-17
Andhra Pradesh,West Godavari,Acute Diarrhoeal Disease,2016,50,38.0,0.0,16.63713765,81.58909666,0.0222333641,301.865,8.0,2016-12-13
Andhra Pradesh,West Godavari,Dengue,2012,35,58.0,0.0,16.63713765,81.58909666,0.6296221556,301.24,14.0,2012-08-31
Arunachal Pradesh,Changlang,Malaria,2015,43,508.0,6.0,27.1398402,95.7382485,0.09931108215,298.47200000000004,51.0,2015-10-20
Arunachal Pradesh,Dibang Valley,Acute Diarrhoeal Disease,2017,22,28.0,0.0,28.83416675,95.94523415,2.026425866,299.84000000000003,34.0,2017-05-30
Arunachal Pradesh,Dibang Valley,Acute Diarrhoeal Disease,2018,12,30.0,0.0,28.83416675,95.94523415,1.66853422,282.308,32.0,2018-03-19
Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,2010,25,30.0,0.0,27.3,93.05,3.4182755775,286.4483333,5.0,2010-06-21
Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,2011,4,686.0,0.0,27.3,93.05,0.5065819908,280.552,,2011-01-24
Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,2013,5,69.0,4.0,27.3,93.05,0.1920768368,284.4833334,24.0,2013-01-28
Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,2015,45,27.0,0.0,27.3,93.05,1.178883881,289.1766666,39.0,2015-11-06
Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,2018,6,17.0,0.0,27.3,93.05,0.7054884658,283.676,6.0,2018-02-07
Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,2019,34,45.0,1.0,27.3,93.05,1.301433854,291.0933334,49.0,2019-08-25
Arunachal Pradesh,East Kameng,Dengue,2012,36,31.0,1.0,27.3,93.05,2.993585127,284.0,13.0,2012-09-03
Arunachal Pradesh,East Kameng,Malaria,2013,26,52.0,0.0,27.3,93.05,2.720666618,290.91200000000003,,2013-06-26
Arunachal Pradesh,East Siang,Acute Diarrhoeal Disease,2019,27,21.0,0.0,28.3,95.15,1.589279616,294.02,5.0,2019-07-07
Arunachal Pradesh,East Siang,Chikungunya,2015,34,38.0,0.0,28.3,95.15,3.054230503,298.36,8.0,2015-08-18
Arunachal Pradesh,East Siang,Chikungunya,2019,27,160.0,0.0,28.3,95.15,1.589279616,294.02,5.0,2019-07-07
Arunachal Pradesh,East Siang,Dengue,2013,44,8.0,2.0,28.3,95.15,0.5127766859,292.868,50.0,2013-10-28
Arunachal Pradesh,East Siang,Dengue,2014,49,64.0,0.0,28.3,95.15000000000002,0.1201638328,286.85,35.0,2014-12-01
Arunachal Pradesh,East Siang,Dengue,2015,23,14420.0,6.0,28.3,95.15,3.5019120130000005,295.2,17.0,2015-06-04
Arunachal Pradesh,East Siang,Dengue,2015,24,68.0,0.0,28.3,95.15,4.401960024,297.15000000000003,17.0,2015-06-08
Arunachal Pradesh,East Siang,Dengue,2016,34,5.0,0.0,28.3,95.15,0.4468191859,295.8,48.0,2016-08-23
Arunachal Pradesh,East Siang,Dengue,2019,23,183.0,0.0,28.3,95.15,0.7817187043,297.2733334,44.0,2019-06-03
Arunachal Pradesh,East Siang,Dengue,2019,25,158.0,0.0,28.3,95.15,1.698544596,287.64,13.0,2019-06-22
Arunachal Pradesh,Kra Daadi,Acute Diarrhoeal Disease,2019,23,27.0,0.0,27.96354175,93.76656539,0.5714545475,299.11333340000004,33.0,2019-06-05
Arunachal Pradesh,Kurung Kumey,Acute Diarrhoeal Disease,2012,4,199.0,8.0,27.98636765,93.15783469,0.1820995246,282.0566666,26.0,2012-01-27
Arunachal Pradesh,Kurung Kumey,Acute Diarrhoeal Disease,2013,8,14.0,1.0,27.98636765,93.15783469,0.2853411741,286.8766666,38.0,2013-02-24
Arunachal Pradesh,Lohit,Acute Diarrhoeal Disease,2021,28,4.0,0.0,27.8239052,95.861898,0.7405375321,301.5,13.0,2021-07-13
Arunachal Pradesh,Lower Dibang Valley,Acute Diarrhoeal Disease,2010,18,65.0,0.0,28.21495625,95.87877404,0.3806328982,288.63,14.0,2010-05-05
Arunachal Pradesh,Lower Dibang Valley,Acute Diarrhoeal Disease,2017,46,39.0,0.0,28.21495625,95.87877404,0.000359227118,298.79,34.0,2017-11-13
Arunachal Pradesh,Lower Subansiri,Malaria,2010,31,24.0,0.0,27.8,93.6,1.018872718,286.375,28.0,2010-08-02
Arunachal Pradesh,Papum Pare,AES,2014,28,5.0,3.0,27.28636665,93.6187716,1.772725267,291.64,5.0,2014-07-10
Arunachal Pradesh,Papum Pare,Acute Diarrhoeal Disease,2017,31,112.0,1.0,27.28636665,93.6187716,1.461355685,297.8933334,22.0,2017-08-03
Arunachal Pradesh,Papum Pare,Acute Diarrhoeal Disease,2019,37,55.0,0.0,27.28636665,93.6187716,1.875597442,,3.0,2019-09-12
Arunachal Pradesh,Papum Pare,Dengue,2012,36,544.0,0.0,27.28636665,93.6187716,2.063140676,287.94,12.0,2012-09-03
Arunachal Pradesh,Papum Pare,Dengue,2015,34,43.0,0.0,27.28636665,93.6187716,2.74522194,,,2015-08-21
Arunachal Pradesh,Papum Pare,Dengue,2015,37,20.0,0.0,27.28636665,93.6187716,1.202382835,287.2133334,35.0,2015-09-07
Arunachal Pradesh,Papum Pare,Dengue,2015,39,219.0,0.0,27.28636665,93.6187716,1.8752664470000002,296.37,,2015-09-21
Arunachal Pradesh,Seppa Town,Acute Diarrhoeal Disease,2011,4,454.0,0.0,27.3594183,93.04060980000001,0.5065819908,280.552,,2011-01-24
Arunachal Pradesh,Seppa Town,Acute Diarrhoeal Disease,2011,5,579.0,0.0,27.3594183,93.04060980000001,0.7235730026999999,283.1466666,20.0,2011-01-31
Arunachal Pradesh,Shi-Yomi,Acute Diarrhoeal Disease,2019,34,95.0,0.0,28.68516625,94.23678241,0.6327114122,288.03200000000004,37.0,2019-08-23
Arunachal Pradesh,Shi-Yomi,Acute Diarrhoeal Disease,2019,37,125.0,0.0,28.68516625,94.23678241,1.277127467,279.26,,2019-09-13
Arunachal Pradesh,Tirap,Acute Diarrhoeal Disease,2015,20,20.0,0.0,27.03016895,95.49791755,0.7840058317,298.14,18.0,2015-05-13
Arunachal Pradesh,Tirap,Malaria,2009,49,407.0,0.0,27.03016895,95.49791755,0.06696777185,289.63,50.0,2009-12-01
Arunachal Pradesh,Upper Siang,Acute Diarrhoeal Disease,2014,28,68.0,0.0,28.73120455,95.03773151,2.139688935,287.4266666,8.0,2014-07-07
Arunachal Pradesh,Upper Siang,Dengue,2012,37,278.0,0.0,28.73120455,95.03773151,2.45122472,293.79,14.0,2012-09-15
Arunachal Pradesh,Upper Siang,Dengue,2015,34,43.0,0.0,28.73120455,95.03773151,3.054230503,298.36,8.0,2015-08-18
Arunachal Pradesh,Upper Siang,Malaria,2014,30,41.0,0.0,28.73120455,95.03773151,2.883746787,268.18,35.0,2014-07-21
Arunachal Pradesh,Upper Siang,Malaria,2022,19,36.0,0.0,28.73120455,95.03773151,1.142611934,296.955,25.0,2022-05-12
Arunachal Pradesh,Upper Subansiri,Acute Diarrhoeal Disease,2019,37,27.0,0.0,28.3,94.0,1.166137081,277.88,2.0,2019-09-10
Arunachal Pradesh,West Kameng,Acute Diarrhoeal Disease,2022,21,37.0,0.0,27.4,92.35,1.087377988,291.86,18.0,2022-05-27
Arunachal Pradesh,West Siang,Acute Diarrhoeal Disease,2012,11,284.0,4.0,28.4,94.55,1.424162362,289.99,30.0,2012-03-17
Arunachal Pradesh,West Siang,Acute Diarrhoeal Disease,2012,29,72.0,0.0,28.4,94.55,3.696519774,,,2012-07-18
Arunachal Pradesh,West Siang,Acute Diarrhoeal Disease,2013,26,200.0,2.0,28.4,94.55,2.544234703,290.68,2.0,2013-06-27
Arunachal Pradesh,West Siang,Dengue,2012,37,363.0,0.0,28.4,94.55,2.628034519,292.9266666,13.0,2012-09-15
Arunachal Pradesh,West Siang,Dengue,2015,33,460.0,0.0,28.4,94.55,0.646342076,292.5333334,4.0,2015-08-14
Arunachal Pradesh,West Siang,Dengue,2015,41,20.0,0.0,28.4,94.55,0.2793232383,294.536,40.0,2015-10-10
Assam,Baksa,Acute Diarrhoeal Disease,2011,38,33.0,0.0,26.62758805,91.46190527,1.350122507,300.44,24.0,2011-09-20
Assam,Baksa,Acute Diarrhoeal Disease,2022,22,15.0,0.0,26.62758805,91.46190527,0.1341413536,301.835,29.0,2022-05-31
Assam,Baksa,Malaria,2013,24,81.0,0.0,26.62758805,91.46190527,0.2857575343,300.855,36.0,2013-06-14
Assam,Baksa,Malaria,2014,45,41.0,5.0,26.62758805,91.46190527,0.001209877458,298.69333340000003,42.0,2014-11-04
Assam,Baksa,Malaria,2014,47,11.0,3.0,26.62758805,91.46190527,0.003147830632,298.316,31.0,2014-11-22
Assam,Barpeta,AES,2011,25,6.0,1.0,26.34142215,91.01674328,1.161898615,294.2733334,10.0,2011-06-22
Assam,Barpeta,AES,2011,26,7.0,5.0,26.34142215,91.01674328,3.232256414,,4.0,2011-06-30
Assam,Barpeta,AES,2013,10,25.0,6.0,26.34142215,91.01674328,0.001135455886,302.8833334,,2013-03-06
Assam,Barpeta,Acute Diarrhoeal Disease,2010,23,104.0,0.0,26.34142215,91.01674328,2.236576342,293.17,11.0,2010-06-12
Assam,Barpeta,Acute Diarrhoeal Disease,2018,39,32.0,0.0,26.34142215,91.01674328,0.5442588898,301.15000000000003,20.0,2018-09-25
Assam,Barpeta,Acute Diarrhoeal Disease,2018,48,14.0,0.0,26.34142215,91.01674328,0.001068048725,297.9133334,22.0,2018-11-26
Assam,Barpeta,Cholera,2009,40,1650.0,25.0,26.34142215,91.01674328,0.5975486866,300.992,19.0,2009-09-28
Assam,Barpeta,Cholera,2011,16,66.0,0.0,26.34142215,91.01674328,0.3847743948,300.896,,2011-04-23
Assam,Barpeta,Cholera,2012,39,13.0,0.0,26.34142215,91.01674328,0.1012164724,300.108,8.0,2012-09-30
Assam,Bongaigaon,Acute Diarrhoeal Disease,2010,25,18.0,0.0,26.41237695,90.57149765,1.890202199,301.58,21.0,2010-06-22
Assam,Bongaigaon,Acute Diarrhoeal Disease,2012,34,12.0,2.0,26.41237695,90.57149765,2.001300137,300.34000000000003,37.0,2012-08-25
Assam,Bongaigaon,Cholera,2009,24,24.0,4.0,26.41237695,90.57149765,0.9739409602,299.552,21.0,2009-06-12
Assam,Bongaigaon,Dengue,2012,41,27.0,1.0,26.41237695,90.57149765,0.4364559501,296.968,39.0,2012-10-10
Assam,Cachar,Acute Diarrhoeal Disease,2012,19,228.0,1.0,24.75863995,92.88166476,0.007508876823,304.752,23.0,2012-05-10
Assam,Cachar,Acute Diarrhoeal Disease,2016,6,35.0,0.0,24.75863995,92.88166476,0.03034821017,298.028,16.0,2016-02-12
Assam,Cachar,Acute Diarrhoeal Disease,2016,7,12.0,0.0,24.75863995,92.88166476,0.1608058853,298.828,,2016-02-18
Assam,Cachar,Acute Diarrhoeal Disease,2016,22,36.0,0.0,24.75863995,92.88166476,0.285501384,301.66,25.0,2016-06-02
Assam,Cachar,Acute Diarrhoeal Disease,2017,7,12.0,0.0,24.75863995,92.88166476,8.05e-05,298.476,19.0,2017-02-13
Assam,Cachar,Acute Diarrhoeal Disease,2019,22,8.0,0.0,24.75863995,92.88166476,0.3031140007,301.964,,2019-06-02
Assam,Cachar,Cholera,2012,27,10.0,1.0,24.75863995,92.88166476,1.271590662,304.54,16.0,2012-07-08
Assam,Cachar,Cholera,2016,3,2.0,0.0,24.75863995,92.88166476,0.002035318082,293.9666666,20.0,2016-01-20
Assam,Cachar,Cholera,2016,4,346.0,4.0,24.75863995,92.88166476,0.053053286364999994,295.43,22.0,2016-01-26
Assam,Cachar,Cholera,2016,6,19.0,0.0,24.75863995,92.88166476,0.02283123923,298.1033334,,2016-02-09
Assam,Cachar,Malaria,2018,27,1.0,1.0,24.75863995,92.88166476,1.071518744,,7.0,2018-07-08
Assam,Cachar,Malaria,2019,43,6.0,0.0,24.75863995,92.88166476,0.13656439,301.7166666,34.0,2019-10-22
Assam,Chirang,AES,2018,24,1.0,1.0,26.6464231,90.62415699,0.6504360001,300.3466666,37.0,2018-06-14
Assam,Chirang,Acute Diarrhoeal Disease,2012,17,35.0,1.0,26.6464231,90.62415699,0.6108139776,299.5466666,35.0,2012-04-27
Assam,Chirang,Acute Diarrhoeal Disease,2017,14,12.0,0.0,26.6464231,90.62415699,1.017577064,294.145,38.0,2017-04-08
Assam,Chirang,Malaria,2010,22,20.0,2.0,26.6464231,90.62415699,2.040310236,294.52,2.0,2010-06-04
Assam,Chirang,Malaria,2011,22,315.0,4.0,26.6464231,90.62415699,0.9579910839,299.51,39.0,2011-06-04
Assam,Chirang,Malaria,2011,23,586.0,0.0,26.6464231,90.62415699,0.5327824378,299.79200000000003,,2011-06-10
Assam,Chirang,Malaria,2011,43,297.0,1.0,26.6464231,90.62415699,0.03576092472,298.02,42.0,2011-10-26
Assam,Chirang,Malaria,2011,44,87.0,8.0,26.6464231,90.62415699,0.02721378628,296.61,49.0,2011-11-06
Assam,Chirang,Malaria,2011,48,76.0,1.0,26.6464231,90.62415699,5.44e-05,296.6166666,45.0,2011-11-28
Assam,Chirang,Malaria,2015,42,514.0,5.0,26.6464231,90.62415699,0.1324574296,298.6,41.0,2015-10-13
Assam,Chirang,Malaria,2019,45,38.0,0.0,26.6464231,90.62415699,0.009075326833,297.5566666,,2019-11-08
Assam,Darrang,Acute Diarrhoeal Disease,2009,32,400.0,0.0,26.75,92.5,1.730537934,301.21,21.0,2009-08-09
Assam,Darrang,Acute Diarrhoeal Disease,2012,10,10.0,0.0,26.75,92.5,0.03950848719,297.005,11.0,2012-03-11
Assam,Darrang,Acute Diarrhoeal Disease,2012,17,26.0,0.0,26.75,92.5,0.3027163354,299.76,12.0,2012-04-25
Assam,Darrang,Acute Diarrhoeal Disease,2013,21,46.0,0.0,26.75,92.5,0.8263569684,302.40000000000003,,2013-05-24
Assam,Darrang,Acute Diarrhoeal Disease,2014,1,9.0,2.0,26.75,92.5,0.003284458632,293.03200000000004,5.0,2014-01-02
Assam,Darrang,Acute Diarrhoeal Disease,2018,40,11.0,0.0,26.75,92.5,0.3953130559,296.4066666,33.0,2018-10-02
Assam,Darrang,Cholera,2009,39,12.0,3.0,26.75,92.5,1.037069879,286.48,32.0,2009-09-24
Assam,Darrang,Cholera,2012,20,38.0,1.0,26.75,92.5,0.7453016862,300.895,,2012-05-16
Assam,Darrang (Mangaldoi),AES,2021,28,1.0,1.0,26.4365974,92.0342718,0.5646023281,271.9,5.0,2021-07-15
Assam,Darrang (Mangaldoi),Acute Diarrhoeal Disease,2019,35,7.0,0.0,26.4365974,92.0342718,0.6794404621,300.4466666,,2019-08-28
Assam,Darrang (Mangaldoi),Acute Diarrhoeal Disease,2019,45,2.0,1.0,26.4365974,92.0342718,0.02317156183,297.08,34.0,2019-11-10
Assam,Dhemaji,AES,2010,22,5.0,3.0,27.4668315,94.51786509,1.370331055,300.06,2.0,2010-06-04
Assam,Dhemaji,AES,2011,26,3.0,1.0,27.4668315,94.51786509,1.32918677,297.44,,2011-07-03
Assam,Dhemaji,AES,2011,27,5.0,1.0,27.4668315,94.51786509,0.9987289011,283.27,7.0,2011-07-07
Assam,Dhemaji,AES,2021,27,2.0,0.0,27.4668315,94.51786509,0.6709550457,274.91,4.0,2021-07-09
Assam,Dhemaji,Acute Diarrhoeal Disease,2019,22,15.0,0.0,27.4668315,94.51786509,0.1343827964,298.996,,2019-06-01
Assam,Dhemaji,Dengue,2012,43,11.0,0.0,27.4668315,94.51786509,0.00367121711,300.17,,2012-10-22
Assam,Dhemaji,Dengue,2015,39,11.0,0.0,27.4668315,94.51786509,2.000969521,302.5,18.0,2015-09-24
Assam,Dhemaji,Malaria,2010,19,257.0,0.0,27.4668315,94.51786509,1.05596465,296.57,8.0,2010-05-10
Assam,Dhubri,Acute Diarrhoeal Disease,2018,18,12.0,0.0,26.01894625,89.94188952,1.284291834,300.44,12.0,2018-05-03
Assam,Dhubri,Dengue,2017,41,7.0,0.0,26.01894625,89.94188952,0.6171185581,301.41200000000003,20.0,2017-10-09
Assam,Dhubri,Malaria,2010,23,140.0,0.0,26.01894625,89.94188952,4.658001312,290.95,2.0,2010-06-08
