date,disease,state,affected_district_count,affected_taluk_count,aggregate_intensity,maximum_intensity
2024-10-14,acute_diarrheal_disease,Kerala,2,2,0.0029715076017806,0.0029715076017806
2024-10-14,hepatitis_a_probable,Kerala,2,2,0.0,0.0
2024-10-14,hepatitis_b,Kerala,1,1,0.0071739923917253,0.0071739923917253
2024-10-14,scrub_typhus,Kerala,1,1,0.0,0.0
2024-10-14,typhoid,Kerala,1,1,0.0,0.0
2024-10-15,acute_diarrheal_disease,Kerala,2,2,0.001451231835415,0.001451231835415
2024-10-15,hepatitis_b,Kerala,2,3,0.011544936664708473,0.0114716421275663
2024-10-15,hepatitis_c,Kerala,1,2,0.0,0.0
2024-10-15,scrub_typhus,Kerala,2,2,0.001613193411334,0.001613193411334
2024-10-16,acute_diarrheal_disease,Kerala,1,1,0.0061449677851203,0.0061449677851203
2024-10-16,dengue,Kerala,3,3,0.000696144324372,0.000696144324372
2024-10-16,hepatitis_a_probable,Kerala,2,2,0.1193038485417723,0.106536246829639
2024-10-16,leptospirosis_confirmed,Kerala,1,1,0.0136496227230592,0.0136496227230592
2024-10-16,scrub_typhus,Kerala,1,1,0.0009043620518078,0.0009043620518078
2024-10-16,west_nile_probable,Kerala,1,1,0.0,0.0
2024-10-17,acute_diarrheal_disease,Kerala,4,4,0.0,0.0
2024-10-17,dengue,Kerala,3,3,0.0063117568070679,0.0063117568070679
2024-10-17,hepatitis_b,Kerala,1,1,0.0019342971759781,0.0019342971759781
2024-10-17,hepatitis_c,Kerala,1,1,0.0216020705517611,0.0216020705517611
2024-10-17,leptospirosis_probable,Kerala,2,2,0.0091306549680645,0.0091306549680645
2024-10-17,malaria,Kerala,2,2,0.0017842725231911,0.0017842725231911
2024-10-17,scrub_typhus,Kerala,1,1,0.0,0.0
2024-10-17,typhoid,Kerala,1,1,0.0,0.0
2024-10-18,dengue,Kerala,1,2,0.0,0.0
2024-10-18,fever_op,Kerala,1,1,0.0005022686128168,0.0005022686128168
2024-10-18,hepatitis_a_probable,Kerala,2,2,0.0001457707419223,0.0001457707419223
2024-10-18,hepatitis_c,Kerala,1,1,0.0007256159177075,0.0007256159177075
2024-10-18,leptospirosis_confirmed,Kerala,3,3,0.0,0.0
2024-10-18,leptospirosis_probable,Kerala,3,3,0.0168777462910428,0.0112580413437706
2024-10-18,malaria,Kerala,2,2,0.0,0.0
2024-10-18,scrub_typhus,Kerala,1,1,0.0,0.0
2024-10-18,west_nile_probable,Kerala,1,1,0.0,0.0
2024-10-19,dengue,Kerala,2,2,4.031199542819508e-05,4.031199542819508e-05
2024-10-19,fever_op,Kerala,2,2,0.0,0.0
2024-10-19,hepatitis_b,Kerala,1,1,0.0,0.0
2024-10-19,leptospirosis_confirmed,Kerala,1,1,0.0120129746376021,0.0120129746376021
2024-10-19,scrub_typhus,Kerala,2,2,0.0004403310269849,0.0004403310269849
2024-10-19,typhoid,Kerala,1,1,0.0,0.0
2024-10-20,amoebic_meningo_encephalitis_confirmed,Kerala,1,1,0.0,0.0
2024-10-20,dengue,Kerala,2,2,0.0038072161921803953,0.0037669041967522
2024-10-20,hepatitis_c,Kerala,2,2,0.0918794409333712,0.0918794409333712
2024-10-21,chicken_pox,Kerala,2,2,0.0001256234276134,0.0001256234276134
2024-10-21,dengue,Kerala,4,4,0.4832039861969367,0.4647800781470459
2024-10-21,fever_op,Kerala,1,1,0.0002821839679973,0.0002821839679973
2024-10-21,leptospirosis_confirmed,Kerala,2,2,0.0,0.0
2024-10-21,leptospirosis_probable,Kerala,1,1,0.0,0.0
2024-10-21,malaria,Kerala,3,3,0.003661885228529595,0.0036215732331014
2024-10-22,chicken_pox,Kerala,1,1,0.0146193641147778,0.0146193641147778
2024-10-22,dengue,Kerala,4,4,0.5036488066333827,0.5018091716106216
2024-10-22,hepatitis_a_confirmed,Kerala,2,2,0.0072369306438806,0.0038857294965694
2024-10-22,malaria,Kerala,1,1,0.0313279216680067,0.0313279216680067
2024-10-23,chicken_pox,Kerala,1,1,0.0,0.0
2024-10-23,dengue,Kerala,1,1,0.0005039812982109,0.0005039812982109
2024-10-23,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-10-23,hepatitis_c,Kerala,1,1,0.0,0.0
2024-10-23,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2024-10-24,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2024-10-25,fever_op,Kerala,1,1,0.0,0.0
2024-10-26,leptospirosis_probable,Kerala,1,1,0.0049190435599402,0.0049190435599402
2024-10-27,leptospirosis_probable,Kerala,2,2,0.0,0.0
2024-11-08,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2024-11-09,influenza_h1n1_seasonal,Kerala,2,2,1.0051628616365267,0.9999999983333334
2024-11-10,influenza_h1n1_seasonal,Kerala,2,2,0.0044343076706632,0.0044343076706632
2024-11-11,influenza_h1n1_seasonal,Kerala,3,3,0.1411465905807317,0.1411465905807317
2024-11-12,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2024-11-14,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2024-11-16,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2024-11-18,acute_diarrheal_disease,Kerala,4,5,0.09643337761757212,0.0837462642372717
2024-11-19,acute_diarrheal_disease,Kerala,1,1,0.0001736516726137,0.0001736516726137
2024-11-19,hepatitis_b,Kerala,1,1,0.001024359088512,0.001024359088512
2024-11-19,influenza_h1n1_seasonal,Kerala,1,1,0.0053162079342293,0.0053162079342293
2024-11-20,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2024-11-20,acute_encephalitis_syndrome,Kerala,1,1,0.0003196410999127,0.0003196410999127
2024-11-20,scrub_typhus,Kerala,1,1,0.0,0.0
2024-11-21,acute_diarrheal_disease,Kerala,1,1,4.031199542819508e-05,4.031199542819508e-05
2024-11-21,hepatitis_b,Kerala,1,1,0.0,0.0
2024-11-21,scrub_typhus,Kerala,1,1,0.0121042529238603,0.0103350406875632
2024-11-22,hepatitis_a_probable,Kerala,2,3,0.0,0.0
2024-11-22,hepatitis_b,Kerala,2,2,0.0,0.0
2024-11-23,acute_diarrheal_disease,Kerala,1,1,0.1375198793249349,0.1375198793249349
2024-11-23,dengue,Kerala,2,2,0.0122537105097118,0.0122537105097118
2024-11-23,rabies_probable,Kerala,1,1,0.0122514136778868,0.0122514136778868
2024-11-23,typhoid,Kerala,1,1,0.0001934975780553,0.0001934975780553
2024-11-24,dengue,Kerala,3,4,0.8204907273759405,0.6277959111889448
2024-11-24,food_poisoning,Kerala,1,1,0.0,0.0
2024-11-24,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2024-11-24,malaria,Kerala,1,1,0.0,0.0
2024-11-24,typhoid,Kerala,1,1,0.0030687779285995,0.0030687779285995
2024-11-24,west_nile_probable,Kerala,1,1,0.0,0.0
2024-11-25,dengue,Kerala,3,3,4.4253644754604705e-05,3.7432567183324e-05
2024-11-25,fever_op,Kerala,1,1,0.0,0.0
2024-11-25,malaria,Kerala,1,1,0.9999999983333334,0.9999999983333334
2024-11-26,hepatitis_a_confirmed,Kerala,1,1,0.0342600261928228,0.0342600261928228
2024-11-26,hepatitis_c,Kerala,1,1,0.0019778901753326,0.0019778901753326
2024-11-27,hepatitis_c,Kerala,1,1,0.0111935208776575,0.0111935208776575
2024-11-28,hepatitis_c,Kerala,1,1,0.0,0.0
2024-11-29,dengue,Kerala,1,1,0.0,0.0
2024-11-29,hepatitis_b,Kerala,1,1,0.0096345669073386,0.0096345669073386
2024-12-04,hepatitis_e,Kerala,1,1,0.0535282227192937,0.0535282227192937
2024-12-23,influenza_h1n1_seasonal,Kerala,1,1,0.059321081809117,0.059321081809117
2024-12-24,influenza_h1n1_seasonal,Kerala,2,2,0.0018677891215063,0.0018677891215063
2024-12-25,influenza_h1n1_seasonal,Kerala,1,1,1.007799885704877e-05,1.007799885704877e-05
2024-12-26,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2024-12-26,influenza_h1n1_seasonal,Kerala,1,1,0.0028711956128772,0.0028711956128772
2024-12-27,malaria,Kerala,1,1,0.0,0.0
2024-12-27,scrub_typhus,Kerala,1,1,0.0,0.0
2024-12-28,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2024-12-28,influenza_h1n1_seasonal,Kerala,1,1,0.3235681958555081,0.3235681958555081
