cluster_id,disease,date,state,district,taluk,latitude,longitude,outbreak_intensity
774,dengue,2023-12-30,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
775,dengue,2023-12-31,Kerala,Malappuram,Tirur,10.9167,75.9167,4.8374394513834085e-05
776,dengue,2023-12-31,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0001209359862845
777,dengue,2023-12-31,Kerala,Kannur,Payyanur,12.1,75.2,0.0
778,dengue,2023-12-31,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
779,dengue,2023-12-31,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0052794984323585
780,dengue,2024-02-01,Kerala,Idukki,Devikulam,10.0667,77.1,0.0005596253482972
781,dengue,2024-02-10,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
782,dengue,2024-03-01,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0273961383920058
783,dengue,2024-03-01,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
784,dengue,2024-03-01,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0063083846168921
785,dengue,2024-03-02,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
786,dengue,2024-05-02,Kerala,Kannur,Payyanur,12.1,75.2,0.0
787,dengue,2024-05-02,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,5.038999428524384e-05
788,dengue,2024-05-03,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
789,dengue,2024-05-03,Kerala,Kannur,Kannur,11.8763836,75.3737973,3.934823941021221e-06
790,dengue,2024-05-03,Kerala,Idukki,Devikulam,10.0667,77.1,0.0
791,dengue,2024-05-04,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
792,dengue,2024-05-25,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
793,dengue,2024-06-03,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
793,dengue,2024-06-04,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0006576028950838
794,dengue,2024-06-04,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.8796473213273815
795,dengue,2024-06-04,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
796,dengue,2024-06-04,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
797,dengue,2024-06-05,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0038072267506935
798,dengue,2024-06-05,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.134426995761486
799,dengue,2024-06-05,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0008360025562371
800,dengue,2024-06-06,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0001209359862845
801,dengue,2024-07-07,Kerala,Kannur,Iritty,11.9333,75.7,0.0
802,dengue,2024-07-07,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0006344769275486
803,dengue,2024-07-08,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0237556158308653
804,dengue,2024-08-08,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0007420305904703
804,dengue,2024-08-09,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
805,dengue,2024-08-08,Kerala,Palakkad,Alathur,10.6333,76.55,0.0
806,dengue,2024-08-09,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0
807,dengue,2024-08-09,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
808,dengue,2024-08-09,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0001343733180939
809,dengue,2024-08-09,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0002015599771409
809,dengue,2024-08-11,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0019752877759815
810,dengue,2024-08-10,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
811,dengue,2024-08-10,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
812,dengue,2024-09-11,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0108433691303469
813,dengue,2024-09-12,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0106255210925592
813,dengue,2024-09-14,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
814,dengue,2024-09-12,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0227311427020162
815,dengue,2024-09-12,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
815,dengue,2024-09-14,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.2204465673821014
816,dengue,2024-09-14,Kerala,Kannur,Iritty,11.9333,75.7,0.1161111392927186
817,dengue,2024-10-16,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
818,dengue,2024-10-16,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.000696144324372
819,dengue,2024-10-16,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
819,dengue,2024-10-17,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
819,dengue,2024-10-18,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0
819,dengue,2024-10-18,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
820,dengue,2024-10-17,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
821,dengue,2024-10-17,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0.0063117568070679
822,dengue,2024-10-19,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
823,dengue,2024-10-20,Kerala,Kozhikode,Vadakara,11.6,75.5833,4.031199542819508e-05
824,dengue,2024-10-20,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0037669041967522
825,dengue,2024-10-21,Kerala,Kollam,Pathanapuram,9.1,76.87,0.4647800781470459
826,dengue,2024-10-21,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0177251667958021
826,dengue,2024-10-22,Kerala,Kannur,Payyanur,12.1,75.2,0.0
826,dengue,2024-10-22,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0018396350227612
827,dengue,2024-10-22,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.5018091716106216
828,dengue,2024-10-22,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
829,dengue,2024-10-23,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0005039812982109
830,dengue,2024-11-24,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
831,dengue,2024-11-24,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
832,dengue,2024-11-24,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.1926948161869957
833,dengue,2024-11-25,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,6.821077571280704e-06
834,fever_ip,2020-03-01,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
834,fever_ip,2020-03-02,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
835,fever_ip,2020-03-02,Kerala,Kannur,Thalassery,11.75,75.4833,0.0133601871946466
835,fever_ip,2020-03-02,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
836,fever_ip,2020-03-02,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
837,fever_ip,2020-03-03,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
838,fever_ip,2020-03-04,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
839,fever_ip,2020-05-05,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0
840,fever_ip,2020-05-05,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
841,fever_ip,2020-05-05,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
842,fever_ip,2020-05-07,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
843,fever_ip,2020-05-07,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
844,fever_ip,2020-07-08,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0
845,fever_ip,2020-07-08,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0
846,fever_ip,2020-07-08,Kerala,Kasaragod,Kasaragod,12.5035577,74.9907022,0.0
847,fever_ip,2020-07-09,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
848,fever_ip,2020-07-09,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
849,fever_ip,2020-07-10,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
850,fever_ip,2020-08-11,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
851,fever_ip,2020-08-12,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0
852,fever_ip,2020-08-13,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
853,fever_ip,2020-08-14,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
854,fever_ip,2020-08-14,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
855,fever_ip,2020-09-14,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
855,fever_ip,2020-09-19,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
855,fever_ip,2020-09-21,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
856,fever_ip,2020-09-14,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
856,fever_ip,2020-09-20,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
857,fever_ip,2020-09-15,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
857,fever_ip,2020-09-17,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
858,fever_ip,2020-09-15,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
859,fever_ip,2020-09-16,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
860,fever_ip,2020-09-16,Kerala,Kannur,Payyanur,12.1,75.2,0.0
860,fever_ip,2020-09-21,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
861,fever_ip,2020-09-18,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
861,fever_ip,2020-09-20,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
862,fever_ip,2020-09-18,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0031880495696214
863,fever_ip,2020-09-18,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
863,fever_ip,2020-09-20,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0327045977519241
864,fever_ip,2020-09-19,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
864,fever_ip,2020-09-21,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0
865,fever_ip,2020-09-19,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
866,fever_ip,2020-09-19,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
867,fever_ip,2020-09-20,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
868,fever_ip,2020-09-22,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
869,fever_ip,2020-09-22,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
870,fever_ip,2020-10-25,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
871,fever_ip,2020-10-25,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,4.031199542819508e-05
871,fever_ip,2020-10-25,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0087307614871288
871,fever_ip,2020-10-27,Kerala,Kannur,Payyanur,12.1,75.2,0.0
872,fever_ip,2020-10-25,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0001943627449881
873,fever_ip,2020-10-26,Kerala,Kasaragod,Kasaragod,12.5035577,74.9907022,0.0121726703559243
874,fever_ip,2020-10-26,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
875,fever_ip,2020-10-27,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0003099199589947
876,fever_ip,2020-10-27,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0007615778975221
877,fever_ip,2020-12-28,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0
878,fever_ip,2020-12-28,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
879,fever_ip,2020-12-29,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
880,fever_ip,2020-12-29,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
880,fever_ip,2020-12-31,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
881,fever_ip,2020-12-30,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
882,fever_ip,2020-12-30,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
882,fever_ip,2020-12-31,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0009563001061677
883,fever_ip,2020-12-31,Kerala,Palakkad,Pattambi,10.8,76.2,0.0001698271772255
884,fever_ip,2020-12-31,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0003099199589947
885,fever_ip,2021-03-02,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.052044414967207
885,fever_ip,2021-03-03,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
886,fever_ip,2021-03-02,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
887,fever_ip,2021-03-02,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0163314377934922
888,fever_ip,2021-03-02,Kerala,Kasaragod,Kasaragod,12.5035577,74.9907022,0.0001511973289052
889,fever_ip,2021-03-03,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0018063446449834
890,fever_ip,2021-03-04,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0039967673240629
891,fever_ip,2021-05-04,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
892,fever_ip,2021-05-05,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
893,fever_ip,2021-05-05,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
894,fever_ip,2021-05-06,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
895,fever_ip,2021-05-07,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0197534568353692
896,fever_ip,2021-05-07,Kerala,Idukki,Devikulam,10.0667,77.1,0.0
897,fever_ip,2021-07-08,Kerala,Kottayam,Vaikom,9.75,76.4,0.0
898,fever_ip,2021-07-09,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
898,fever_ip,2021-07-11,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
899,fever_ip,2021-07-10,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
900,fever_ip,2021-07-10,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
901,fever_ip,2021-08-11,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
901,fever_ip,2021-08-12,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0
901,fever_ip,2021-08-12,Kerala,Kottayam,Vaikom,9.75,76.4,0.0018299317529314
902,fever_ip,2021-08-12,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
903,fever_ip,2021-08-12,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
904,fever_ip,2021-08-13,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
905,fever_ip,2021-08-13,Kerala,Palakkad,Alathur,10.6333,76.55,0.0001167439848076
906,fever_ip,2021-08-13,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
907,fever_ip,2021-08-13,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
908,fever_ip,2021-08-13,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
909,fever_ip,2021-09-15,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
909,fever_ip,2021-09-23,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
910,fever_ip,2021-09-15,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0003049026348939
910,fever_ip,2021-09-19,Kerala,Ernakulam,North Paravur,10.1333,76.2,5.625497443923093e-05
911,fever_ip,2021-09-16,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
912,fever_ip,2021-09-16,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
913,fever_ip,2021-09-18,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
913,fever_ip,2021-09-22,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,6.718665904699176e-06
914,fever_ip,2021-09-18,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0
915,fever_ip,2021-09-19,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
916,fever_ip,2021-09-20,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
917,fever_ip,2021-09-23,Kerala,Palakkad,Alathur,10.6333,76.55,0.0857960447571373
918,fever_ip,2021-10-25,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0127986591989863
919,fever_ip,2021-10-25,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
920,fever_ip,2021-10-26,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0008950380185459
921,fever_ip,2021-10-27,Kerala,Kannur,Taliparamba,12.0333,75.35,0.000688381773759
922,fever_ip,2021-12-28,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
922,fever_ip,2021-12-30,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0420367370634832
923,fever_ip,2021-12-29,Kerala,Malappuram,Ernad,11.1201,76.1197,0.3397329087575099
924,fever_ip,2021-12-29,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0036110342322595
925,fever_ip,2021-12-29,Kerala,Kannur,Payyanur,12.1,75.2,0.0
926,fever_ip,2021-12-29,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
927,fever_ip,2021-12-30,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0129994205862533
928,fever_ip,2021-12-30,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
929,fever_ip,2021-12-31,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0037248283775652
930,fever_ip,2021-12-31,Kerala,Kottayam,Vaikom,9.75,76.4,0.0
931,fever_ip,2022-03-01,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
932,fever_ip,2022-03-01,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0012169893137643
933,fever_ip,2022-03-01,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
933,fever_ip,2022-03-03,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0001209359862845
934,fever_ip,2022-03-01,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0046708933692376
934,fever_ip,2022-03-02,Kerala,Kottayam,Vaikom,9.75,76.4,0.007307609298382
935,fever_ip,2022-03-02,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0091935798260904
936,fever_ip,2022-03-02,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
937,fever_ip,2022-03-02,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
938,fever_ip,2022-03-03,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
939,fever_ip,2022-05-06,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0001167439848076
940,fever_ip,2022-05-06,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
941,fever_ip,2022-05-07,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
942,fever_ip,2022-07-08,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
943,fever_ip,2022-07-09,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0019239473516849
944,fever_ip,2022-07-09,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
945,fever_ip,2022-07-10,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0072995710140117
946,fever_ip,2022-07-11,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0035141048565047
947,fever_ip,2022-08-12,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
947,fever_ip,2022-08-13,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
948,fever_ip,2022-08-13,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
949,fever_ip,2022-08-13,Kerala,Kannur,Payyanur,12.1,75.2,0.0007659279131357
950,fever_ip,2022-08-13,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0001752334309449
950,fever_ip,2022-08-14,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0006969194152137
951,fever_ip,2022-09-15,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
952,fever_ip,2022-09-15,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
952,fever_ip,2022-09-18,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0
953,fever_ip,2022-09-16,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0001549599794973
953,fever_ip,2022-09-19,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0007027482375006
953,fever_ip,2022-09-23,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
954,fever_ip,2022-09-16,Kerala,Kannur,Payyanur,12.1,75.2,0.0123477741428072
955,fever_ip,2022-09-17,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
955,fever_ip,2022-09-20,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
956,fever_ip,2022-09-17,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0192673236730733
957,fever_ip,2022-09-18,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
958,fever_ip,2022-09-19,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
959,fever_ip,2022-09-19,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0019740433838786
960,fever_ip,2022-09-19,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
961,fever_ip,2022-09-20,Kerala,Kannur,Iritty,11.9333,75.7,0.0
962,fever_ip,2022-09-20,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0162423376111652
963,fever_ip,2022-09-23,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0014713878331291
964,fever_ip,2022-10-25,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0001776017151284
965,fever_ip,2022-10-26,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0018946637851251
966,fever_ip,2022-10-26,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0011053065178851
967,fever_ip,2022-10-27,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
968,fever_ip,2022-10-27,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
969,fever_ip,2022-10-27,Kerala,Malappuram,Tirurangadi,11.0,75.9333,2.6160231810474425e-05
970,fever_ip,2022-12-28,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0253368738844663
970,fever_ip,2022-12-31,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
971,fever_ip,2022-12-29,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
972,fever_ip,2022-12-30,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0011187438496945
973,fever_ip,2022-12-31,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0064075964680278
974,fever_ip,2023-03-03,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0002015599771409
975,fever_ip,2023-05-04,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
976,fever_ip,2023-05-04,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0023110118132462
976,fever_ip,2023-05-06,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
977,fever_ip,2023-05-06,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0515898119147148
978,fever_ip,2023-07-07,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
979,fever_ip,2023-07-08,Kerala,Kannur,Iritty,11.9333,75.7,0.0001270639830794
980,fever_ip,2023-07-10,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0004434319497101
981,fever_ip,2023-07-15,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0020623717221775
982,fever_ip,2023-08-11,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0
982,fever_ip,2023-08-13,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0256033923077169
983,fever_ip,2023-08-12,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0098930763673996
983,fever_ip,2023-08-14,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
984,fever_ip,2023-08-12,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,4.476893498372597e-05
985,fever_ip,2023-08-26,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
986,fever_ip,2023-09-02,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0007143319043446
986,fever_ip,2023-09-02,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0027363916310939
987,fever_ip,2023-09-15,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
987,fever_ip,2023-09-19,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.4136065122736203
988,fever_ip,2023-09-15,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
989,fever_ip,2023-09-15,Kerala,Kannur,Iritty,11.9333,75.7,0.0107558336291946
990,fever_ip,2023-09-17,Kerala,Kollam,Punalur,9.0089,76.9269,0.0002663202219251
990,fever_ip,2023-09-18,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
991,fever_ip,2023-09-17,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0536203296129307
992,fever_ip,2023-09-18,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
993,fever_ip,2023-09-18,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0004594072537169
994,fever_ip,2023-09-21,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0001612479817127
995,fever_ip,2023-09-22,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0019474626484167
995,fever_ip,2023-09-23,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0
996,fever_ip,2023-09-22,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0813513420164769
997,fever_ip,2023-10-26,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
997,fever_ip,2023-10-27,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0
997,fever_ip,2023-10-28,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
998,fever_ip,2023-10-26,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0018368864152775
999,fever_ip,2023-10-27,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
1000,fever_ip,2023-10-28,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
1001,fever_ip,2023-12-29,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
1002,fever_ip,2023-12-29,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
1003,fever_ip,2023-12-29,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
1003,fever_ip,2023-12-30,Kerala,Malappuram,Tirur,10.9167,75.9167,3.2249596342556054e-05
1004,fever_ip,2023-12-29,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
1005,fever_ip,2023-12-30,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0017127181523777
1006,fever_ip,2023-12-30,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
1007,fever_ip,2023-12-31,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
